Date,Adj Close,Close,High,Low,Open,Volume
2000-07-05,88.6021957397461,134.3820343017578,137.6875,133.6875,137.3125,15825792
2000-07-06,87.24026489257812,132.31640625,133.828125,130.78125,133.828125,13693696
2000-07-07,87.44014739990234,132.61953735351562,134.68515014648438,132.12655639648438,132.65469360351562,16222208
2000-07-10,85.47191619873047,129.63436889648438,133.75,129.125,132.96875,15590016
2000-07-11,85.23137664794922,129.26953125,133.203125,128.75,130.203125,26963328
2000-07-12,86.14106750488281,130.6492156982422,131.234375,126.40625,129.296875,29184832
2000-07-13,82.73722839355469,125.4867172241211,133.2804718017578,124.21875,132.0,27476480
2000-07-14,80.04740142822266,121.40702819824219,125.59375,120.015625,123.43827819824219,54850688
2000-07-17,79.24948120117188,120.1968765258789,122.1859359741211,118.90625,121.09375,26524928
2000-07-18,76.79705810546875,116.47734069824219,120.296875,115.1875,120.265625,38106752
2000-07-19,75.46348571777344,114.4546890258789,116.875,110.65937805175781,110.9468765258789,30771840
2000-07-20,75.6916732788086,114.80078125,115.22578430175781,112.578125,113.921875,22578560
2000-07-21,75.71279907226562,114.83280944824219,117.34375,114.078125,115.22578430175781,28321024
2000-07-24,70.5875244140625,107.05937194824219,113.46875,105.71875,113.46875,33885440
2000-07-25,73.33455657958984,111.22578430175781,113.203125,99.25,101.5625,49228288
2000-07-26,68.5714111328125,104.0015640258789,114.046875,103.1429672241211,113.5625,34172416
2000-07-27,69.92203521728516,106.05000305175781,107.015625,99.296875,103.125,39879680
2000-07-28,70.52056121826172,106.95780944824219,110.390625,105.015625,106.640625,44182464
2000-07-31,69.65467834472656,105.64453125,107.953125,103.921875,107.03125,21621248
2000-08-01,69.51969146728516,105.4398422241211,107.78125,104.8843765258789,106.875,23805504
2000-08-02,68.27265930175781,103.5484390258789,104.03125,101.328125,103.5,26991616
2000-08-03,66.45435333251953,100.7906265258789,102.8125,98.4375,102.8125,26974272
2000-08-04,65.1624755859375,98.83125305175781,103.578125,97.7437515258789,100.171875,45206336
2000-08-07,66.3327865600586,100.60624694824219,101.40625,98.75,99.515625,24836928
2000-08-08,76.84550476074219,116.55078125,116.70390319824219,101.40625,101.40625,75971520
2000-08-09,78.00345611572266,118.3070297241211,122.5,117.578125,120.15625,45188416
2000-08-10,74.90150451660156,113.60234069824219,119.90625,112.83280944824219,117.34375,34988928
2000-08-11,74.54093170166016,113.05546569824219,117.109375,111.484375,113.078125,51963008
2000-08-14,75.0040283203125,113.7578125,114.796875,112.046875,113.984375,30925184
2000-08-15,75.0040283203125,113.7578125,113.7578125,113.7578125,113.7578125,0
2000-08-16,79.68938446044922,120.86405944824219,121.703125,115.796875,116.015625,42290944
2000-08-17,77.90249633789062,118.1539077758789,122.25,117.65625,121.375,23591296
2000-08-18,82.11654663085938,124.5453109741211,125.23359680175781,118.00312805175781,118.00312805175781,75263168
2000-08-21,82.06502532958984,124.4671859741211,126.3125,121.890625,124.984375,43158912
2000-08-22,85.46417999267578,129.62265014648438,134.421875,124.765625,124.765625,42816704
2000-08-23,82.888671875,125.7164077758789,128.2781219482422,125.015625,127.234375,25796928
2000-08-24,84.590576171875,128.2976531982422,129.296875,124.390625,125.0,36830464
2000-08-25,84.02190399169922,127.4351577758789,129.99844360351562,126.5625,129.296875,35749120
2000-08-28,80.33428955078125,121.8421859741211,128.125,121.484375,127.1875,25876480
2000-08-29,80.78296661376953,122.52265930175781,123.59375,119.859375,121.09452819824219,31858112
2000-08-30,80.8936996459961,122.69062805175781,124.53125,121.875,121.890625,24905024
2000-08-31,85.78304290771484,130.1062469482422,132.34375,122.03984069824219,122.265625,93071232
2000-09-01,85.78304290771484,130.1062469482422,130.1062469482422,130.1062469482422,130.1062469482422,0
2000-09-04,88.69440460205078,134.52188110351562,135.9375,131.25,131.25,43716224
2000-09-05,87.89801788330078,133.31405639648438,135.140625,132.421875,134.6875,25474368
2000-09-06,86.13021850585938,130.6328125,132.328125,129.2195281982422,131.4375,26717312
2000-09-07,86.1054916381836,130.59530639648438,132.0,128.45468139648438,129.453125,32404992
2000-09-08,88.41932678222656,134.1046905517578,134.984375,131.09375,131.09375,51575296
2000-09-11,89.43975830078125,135.65234375,137.890625,132.65625,134.375,53541568
2000-09-12,91.08450317382812,138.14688110351562,139.28125,133.90780639648438,135.9375,56493952
2000-09-13,89.79364013671875,136.18905639648438,139.828125,135.546875,137.625,56983296
2000-09-14,88.51049041748047,134.2429656982422,138.046875,130.640625,136.328125,83144704
2000-09-15,87.54467010498047,132.7781219482422,134.75,132.03125,132.984375,54026048
2000-09-18,82.48485565185547,125.1039047241211,132.0625,124.453125,132.0625,53970496
2000-09-19,78.72562408447266,119.40234375,124.140625,115.78125,123.515625,52265984
2000-09-20,80.31884002685547,121.8187484741211,124.609375,118.359375,122.65625,22970176
2000-09-21,78.08688354492188,118.43359375,121.265625,117.96875,121.046875,21081664
2000-09-22,72.53873443603516,110.01875305175781,117.59375,108.984375,117.59375,51416128
2000-09-25,77.68923950195312,117.8304672241211,118.8203125,114.0625,114.515625,36492672
2000-09-26,74.6671371459961,113.24687194824219,119.53125,112.3765640258789,119.53125,33702976
2000-09-27,76.86507415771484,116.5804672241211,117.5,109.78125,112.5,42644736
2000-09-28,75.99610137939453,115.26249694824219,118.671875,113.3062515258789,116.265625,33791104
2000-09-29,75.8359146118164,115.01953125,117.34375,114.46875,115.828125,29249344
2000-10-02,75.8359146118164,115.01953125,115.01953125,115.01953125,115.01953125,0
2000-10-03,76.96245574951172,116.7281265258789,118.90625,111.71875,114.453125,41659520
2000-10-04,78.82816314697266,119.55781555175781,120.1875,114.0625,114.0625,44959680
2000-10-05,77.44096374511719,117.45390319824219,120.703125,116.9375,118.515625,41379840
2000-10-06,77.61711883544922,117.7210922241211,118.35624694824219,113.14375305175781,116.875,66243904
2000-10-09,76.17279815673828,115.53047180175781,117.3609390258789,114.859375,117.1875,32816768
2000-10-10,75.62574005126953,114.7007827758789,117.796875,113.046875,116.390625,61546048
2000-10-11,70.2027587890625,106.47578430175781,111.703125,106.015625,110.9375,64735168
2000-10-12,69.99310302734375,106.1578140258789,107.0296859741211,102.4375,106.09375,69716096
2000-10-13,67.13789367675781,101.82734680175781,105.0,101.25077819824219,105.0,63712512
2000-10-16,67.18321228027344,101.8960952758789,109.97343444824219,101.09375,102.484375,62009536
2000-10-17,66.59496307373047,101.00390625,102.765625,98.203125,101.203125,63538624
2000-10-18,64.18223571777344,97.34452819824219,99.8101577758789,95.62577819824219,99.37422180175781,53980160
2000-10-19,68.68733215332031,104.1773452758789,105.125,95.625,96.96875,66756928
2000-10-20,73.39019775390625,111.3101577758789,112.34062194824219,106.25,106.25,79272448
2000-10-23,70.77814483642578,107.34843444824219,111.5625,106.33280944824219,111.16874694824219,51312896
2000-10-24,72.32289123535156,109.69140625,110.7601547241211,105.0,106.75,47601344
2000-10-25,74.02594757080078,112.234375,113.90625,111.71875,113.265625,45920448
2000-10-26,73.60338592529297,111.59375,112.4984359741211,110.28125,111.5625,9681344
2000-10-27,74.21089935302734,112.51484680175781,113.265625,111.453125,112.015625,20547520
2000-10-30,73.2895736694336,111.11796569824219,113.234375,110.40625,113.109375,20664064
2000-10-31,73.5101318359375,111.45234680175781,112.09375,109.0,110.9546890258789,28122240
2000-11-01,75.26158905029297,114.1078109741211,115.125,113.4359359741211,114.8421859741211,28271168
2000-11-02,76.33853912353516,115.7406234741211,116.375,114.375,114.375,33982400
2000-11-03,78.01423645019531,118.28125,118.890625,115.3125,116.09375,42469760
2000-11-06,78.32029724121094,118.74531555175781,119.609375,117.34375,118.265625,36256064
2000-11-07,79.46682739257812,120.48359680175781,120.9007797241211,117.27421569824219,117.984375,35621504
2000-11-08,81.94589233398438,124.2421875,125.21875,119.9375,120.3125,51512384
2000-11-09,81.65836334228516,123.8062515258789,125.5609359741211,123.0625,123.765625,34871168
2000-11-10,79.74663543701172,120.9078140258789,124.046875,120.546875,123.59452819824219,31773312
2000-11-13,75.85930633544922,115.0140609741211,120.78125,114.29765319824219,120.78125,42099072
2000-11-14,78.82683563232422,119.5132827758789,120.125,114.46875,114.484375,33883136
2000-11-15,78.4022445678711,118.8695297241211,122.65625,118.34375,121.640625,32892992
2000-11-16,77.77720642089844,117.921875,120.234375,117.515625,118.765625,23760768
2000-11-17,78.69906616210938,119.31953430175781,119.828125,115.34375,117.359375,32750912
2000-11-20,78.90157318115234,119.6265640258789,120.609375,118.8125,120.0,21192640
2000-11-21,78.6624755859375,119.2640609741211,119.8421859741211,117.9703140258789,119.21875,26636928
2000-11-22,76.79560852050781,116.43359375,121.515625,115.859375,121.109375,49501056
2000-11-23,76.64408874511719,116.20390319824219,116.953125,114.328125,115.71875,23804032
2000-11-24,76.86311340332031,116.53593444824219,117.296875,115.796875,116.546875,24187200
2000-11-27,78.04360961914062,118.3257827758789,118.5921859741211,116.80155944824219,117.15625,32601024
2000-11-28,76.83888244628906,116.49922180175781,118.125,115.9375,118.125,27703936
2000-11-29,76.07573699951172,115.3421859741211,116.078125,113.765625,115.1351547241211,32305216
2000-11-30,74.03778076171875,112.2523422241211,115.60469055175781,111.875,115.46875,45687872
2000-12-01,75.1111068725586,113.87968444824219,114.6070327758789,110.171875,111.71875,54182464
2000-12-04,74.01924133300781,112.2242202758789,114.359375,111.875,114.21875,29766208
2000-12-05,74.01048278808594,112.2109375,113.09375,110.64530944824219,112.265625,43453632
2000-12-06,75.27912139892578,114.1343765258789,118.75,113.765625,118.75,41569856
2000-12-07,75.09514617919922,113.85546875,114.59375,112.96952819824219,113.4375,23706944
2000-12-08,76.17723083496094,115.49609375,115.91719055175781,113.45780944824219,113.45780944824219,39107712
2000-12-11,76.98111724853516,116.71484375,117.125,115.03125,115.546875,39128768
2000-12-12,76.81360626220703,116.4609375,118.4375,115.859375,116.875,34921984
2000-12-13,78.55733489990234,119.10469055175781,125.6546859741211,116.7171859741211,117.1703109741211,52094400
2000-12-14,77.60614776611328,117.6624984741211,119.30000305175781,117.18827819824219,119.140625,27747008
2000-12-15,74.22586059570312,112.5374984741211,117.734375,112.07344055175781,117.734375,50494144
2000-12-18,73.10973358154297,110.8453140258789,111.53125,108.40625,111.0367202758789,42354176
2000-12-19,70.9996566772461,107.6460952758789,110.78125,107.2109375,110.78125,46559552
2000-12-20,68.4417724609375,103.7679672241211,106.171875,102.578125,106.171875,60485184
2000-12-21,64.6817626953125,98.06718444824219,103.15625,97.421875,103.15625,57950976
2000-12-22,59.89729690551758,90.81327819824219,98.35624694824219,90.31327819824219,98.35624694824219,88193152
2000-12-25,59.89729690551758,90.81327819824219,90.81327819824219,90.81327819824219,90.81327819824219,0
2000-12-26,56.8880615234375,86.25077819824219,91.796875,85.625,90.234375,87180288
2000-12-27,56.56033706665039,85.75390625,90.078125,84.71875,86.5,93331008
2000-12-28,57.169921875,86.6781234741211,88.75,85.8046875,86.40625,68453056
2000-12-29,58.681732177734375,88.9703140258789,89.84375,84.87890625,86.25,89329728
2001-01-01,57.646026611328125,87.4000015258789,90.6234359741211,86.875,89.140625,59981248
2001-01-02,58.54520034790039,88.7632827758789,89.53125,85.9375,87.515625,68767872
2001-01-03,57.859352111816406,87.72343444824219,88.28125,85.68281555175781,87.5,64125952
2001-01-04,62.878726959228516,95.3335952758789,96.71875,87.96875,87.96875,71192960
2001-01-05,65.7648696899414,99.7093734741211,99.984375,94.65625,95.296875,67941888
2001-01-08,61.67608642578125,93.5101547241211,99.140625,92.671875,98.625,76229504
2001-01-09,61.09122085571289,92.6234359741211,94.921875,91.19062805175781,92.75,64873024
2001-01-10,58.39320373535156,88.5328140258789,94.19844055175781,88.0023422241211,93.7515640258789,91550336
2001-01-11,57.179691314697266,86.6929702758789,89.6875,86.296875,88.671875,68442560
2001-01-12,59.779823303222656,90.6351547241211,91.40625,86.75390625,86.875,92083584
2001-01-15,63.579532623291016,96.3960952758789,97.1039047241211,90.9375,91.015625,102845952
2001-01-16,62.84629440307617,95.28437805175781,97.484375,94.3140640258789,96.7171859741211,41221824
2001-01-17,64.90382385253906,98.4039077758789,99.359375,97.03437805175781,99.21875,51214528
2001-01-18,66.268798828125,100.47343444824219,101.328125,98.828125,98.828125,43274496
2001-01-19,69.56305694580078,105.46797180175781,106.1664047241211,100.75,100.75,56089536
2001-01-22,70.4560317993164,106.8218765258789,108.203125,105.5,106.171875,46704576
2001-01-23,69.62590789794922,105.56327819824219,106.4046859741211,104.3765640258789,105.95390319824219,32817280
2001-01-24,70.3746109008789,106.69844055175781,107.03125,105.0171890258789,106.09375,40703168
2001-01-25,69.94590759277344,106.0484390258789,106.8734359741211,103.9117202758789,106.26640319824219,30341568
2001-01-26,69.94590759277344,106.0484390258789,106.0484390258789,106.0484390258789,106.0484390258789,0
2001-01-29,68.38714599609375,103.6851577758789,105.484375,101.015625,105.484375,32839808
2001-01-30,70.99195098876953,107.6343765258789,108.43281555175781,104.21875,104.21875,32835392
2001-01-31,70.00415802001953,106.13671875,107.765625,105.65625,107.0679702758789,32945152
2001-02-01,69.5779800415039,105.4906234741211,105.953125,103.59765625,105.640625,32992448
2001-02-02,70.73480224609375,107.2445297241211,107.96875,105.08671569824219,105.09375,36933888
2001-02-05,68.68550872802734,104.13749694824219,106.796875,103.765625,106.796875,27276480
2001-02-06,68.78599548339844,104.28984069824219,105.15625,103.765625,103.94140625,21435776
2001-02-07,66.95053100585938,101.50703430175781,105.0,100.93827819824219,105.0,35805888
2001-02-08,67.3555679321289,102.12109375,102.484375,99.23515319824219,100.859375,34458240
2001-02-09,66.21676635742188,100.39453125,102.21875,100.00077819824219,101.71875,27061504
2001-02-12,65.63707733154297,99.515625,100.03125,98.203125,100.03125,27284224
2001-02-13,65.68553161621094,99.58906555175781,101.71875,98.94062805175781,99.84375,29327680
2001-02-14,65.63040161132812,99.5054702758789,100.0,98.47734069824219,98.9921875,21451776
2001-02-15,66.9417953491211,101.4937515258789,101.87031555175781,99.21875,99.23905944824219,29909440
2001-02-16,64.86981964111328,98.35234069824219,102.21875,97.5,101.921875,40206656
2001-02-19,64.88733673095703,98.37890625,99.09375,96.3531265258789,97.5,30336704
2001-02-20,64.53077697753906,97.8382797241211,98.984375,97.4375,98.515625,23045696
2001-02-21,60.89955139160156,92.33280944824219,96.875,91.5625,96.875,65310336
2001-02-22,59.708213806152344,90.52656555175781,92.03125,86.796875,92.03125,54486912
2001-02-23,57.94489669799805,87.8531265258789,91.21875,87.3515625,90.3125,46992000
2001-02-26,58.987308502197266,89.43359375,90.609375,87.65625,88.125,40402176
2001-02-27,58.07011795043945,88.04296875,90.609375,86.50468444824219,89.328125,50862080
2001-02-28,64.32464599609375,97.5257797241211,99.21875,86.796875,87.89375305175781,77895168
2001-03-01,58.35918426513672,88.48124694824219,97.65625,86.5625,97.65625,63365312
2001-03-02,51.11943054199219,77.50468444824219,92.109375,76.640625,89.84375,74829568
2001-03-05,49.40816879272461,74.91015625,78.046875,72.03125,76.5804672241211,81282816
2001-03-06,49.40816879272461,74.91015625,74.91015625,74.91015625,74.91015625,0
2001-03-07,53.511898040771484,81.13203430175781,81.5625,75.890625,78.26094055175781,68337792
2001-03-08,52.880672454833984,80.17500305175781,82.96875,78.359375,81.953125,36073088
2001-03-09,50.60002517700195,76.7171859741211,78.75,73.76094055175781,78.75,31186368
2001-03-12,45.867122650146484,69.5414047241211,76.34375,68.44062805175781,75.78125,28695744
2001-03-13,43.20308303833008,65.5023422241211,73.421875,58.830467224121094,67.984375,43740032
2001-03-14,48.658935546875,73.77421569824219,74.984375,66.0953140258789,67.34375,27935360
2001-03-15,50.20891571044922,76.12422180175781,76.875,70.78125,72.1875,26508288
2001-03-16,48.43375015258789,73.43281555175781,78.046875,72.0625,76.484375,26217472
2001-03-19,45.918636322021484,69.6195297241211,74.21875,67.8304672241211,72.375,26609344
2001-03-20,44.99629592895508,68.2210922241211,71.484375,66.11015319824219,69.4546890258789,21592512
2001-03-21,46.16495895385742,69.99296569824219,71.375,62.828125,66.875,32702976
2001-03-22,44.401123046875,67.3187484741211,69.921875,66.21875,69.609375,22650624
2001-03-23,43.41487503051758,65.82344055175781,69.375,62.5,67.34375,34882176
2001-03-26,44.5010871887207,67.4703140258789,67.90625,64.45703125,64.921875,20275776
2001-03-27,48.00400924682617,72.78125,74.3125,66.4117202758789,66.9375,40293184
